Year,Settlement ID,Name,X,Y,Population,Growth Rate (%),Power Usage (MW),Power Usage Per Capita (kW)
2040,Ballyconnell, Meath,Ballyconnell,32085.592553,33952.718750,1859,1.58%,2.50,1.346
2040,Banna, Kerry,Banna,10370.937421,11415.663126,36031,0.20%,48.49,1.346
2040,Graney, Kildare,Graney,40569.468085,18763.125000,1829,0.00%,2.46,1.346
2040,Ballydangan, Roscommon,Ballydangan,26764.754660,24436.645767,3520,0.00%,4.74,1.346
2040,Kilcatherine, Cork County,Kilcatherine,7529.273511,3584.032178,3404,0.80%,4.58,1.346
2040,Tarbert, Kerry,Tarbert,13036.838298,14655.922500,1700,1.01%,2.29,1.346
2040,Maghery, Donegal,Maghery,22959.918085,44115.881250,1730,0.17%,2.33,1.346
2040,Tullaghan, Leitrim,Tullaghan,24998.936318,36888.511826,5489,0.00%,7.39,1.346
2040,Carrigatogher, Tipperary,Carrigatogher,23869.933390,17519.657202,3390,0.41%,4.56,1.346
2040,Lahard, Kerry,Lahard,11961.991741,8296.519751,3356,1.79%,4.52,1.346
2040,Millbrook, Kerry,Millbrook,29862.553191,26095.750000,1690,0.00%,2.27,1.346
2040,Dunurlin, Kerry,Dunurlin,2693.475497,9075.814446,4533,0.00%,6.10,1.346
2040,Kilmacomma, Waterford,Kilmacomma,30557.134043,11725.501250,1597,1.40%,2.15,1.346
2040,Clonlost, Westmeath,Clonlost,36206.655712,27647.721443,9019,1.60%,12.14,1.346
2040,Roslee, Mayo,Roslee,36463.298936,35489.125000,1534,0.00%,2.06,1.346
2040,Kyle, Clare,Kyle,46637.329787,24259.156250,1510,1.62%,2.03,1.346
2040,Castlejordan, Meath,Castlejordan,37117.978723,24964.500000,1453,0.62%,1.96,1.346
2040,Barronstown, Wexford,Barronstown,25570.761702,13662.831250,1412,0.79%,1.90,1.346
2040,Kilmucklin, Tipperary,Kilmucklin,32151.214894,24208.436250,1349,1.81%,1.82,1.346
2040,Leitrim, Cork County,Leitrim,25780.475532,36311.333750,1286,1.02%,1.73,1.346
2040,Columbkille, Longford,Columbkille,37157.492553,14121.921250,1269,0.40%,1.71,1.346
2040,Finnoe, Tipperary,Finnoe,15150.212766,14512.250000,1170,0.60%,1.57,1.346
2040,Tibradden, Dún Laoghaire-Rathdown,Tibradden,45918.324468,23051.448750,1087,1.40%,1.46,1.346
2040,Ballinascorney, South Dublin,Ballinascorney,44744.680851,23038.250000,1007,1.41%,1.36,1.346
2040,Terenure D, Dublin City,Terenure D,45852.201064,23880.197500,881,1.03%,1.19,1.346
2040,Money, Wicklow,Money,46342.992553,25341.695000,362,0.28%,0.49,1.346
2041,Blanchardstown-Blakestown, Fingal,Blanchardstown-Blakestown,46281.484804,25592.220049,383184,0.20%,526.03,1.373
2041,Lucan-Esker, South Dublin,Lucan-Esker,44902.901460,23856.296106,342989,1.20%,470.85,1.373
2041,Navan Rural, Meath,Navan Rural,42096.164632,27482.147564,227067,0.40%,311.71,1.373
2041,Naas Urban, Kildare,Naas Urban,41321.181309,23037.624918,260819,0.00%,358.05,1.373
2041,Glencullen, Dún Laoghaire-Rathdown,Glencullen,46935.222061,23452.851655,269267,0.40%,369.65,1.373
2041,Carrigaline/Monkstown Rural/Douglas, Cork City,Carrigaline/Monkstown Rural/Douglas,22557.984859,6169.848473,232774,1.40%,319.55,1.373
2041,Ballycummin, Limerick,Ballycummin,21036.529293,15234.984837,162003,0.40%,222.40,1.373
2041,Ennis Rural, Clare,Ennis Rural,17735.909984,17714.307763,89522,0.60%,122.89,1.373
2041,Tralee Rural, Kerry,Tralee Rural,10435.770153,9832.739088,119220,1.40%,163.66,1.373
2041,Kilkenny Rural, Kilkenny,Kilkenny Rural,35797.513337,15081.473731,66642,0.20%,91.49,1.373
2041,Portlaoighise Rural, Laois,Portlaoighise Rural,35052.416753,20486.881673,66819,0.20%,91.73,1.373
2041,Barna, Galway City,Barna,16332.211455,23418.185094,87129,1.00%,119.61,1.373
2041,Carlow Rural, Carlow,Carlow Rural,39553.324186,17508.919882,47314,1.80%,64.95,1.373
2041,Kilmacanoge, Wicklow,Kilmacanoge,47107.200116,20953.700571,142005,1.60%,194.94,1.373
2041,Dundalk Rural (South), Louth,Dundalk Rural (South),44897.535997,31279.191956,127943,0.40%,175.64,1.373
2041,Wexford Rural, Wexford,Wexford Rural,43561.683046,13349.338897,127870,1.40%,175.54,1.373
2041,Carrigaline, Cork County, 047072,Carrigaline,22796.386424,6084.975638,238833,1.00%,327.87,1.373
2041,Grange A, Dublin City,Grange A,46131.369821,24442.605439,681848,1.40%,936.03,1.373
2041,Letterkenny Rural, Donegal,Letterkenny Rural,30831.693768,44399.167500,130644,1.60%,179.35,1.373
2041,Tullamore Urban, Offaly,Tullamore Urban,33054.790165,23135.397371,45246,0.20%,62.11,1.373
2041,Mullingar Rural, Westmeath,Mullingar Rural,33973.351635,26234.734608,53668,0.40%,73.67,1.373
2041,Fair Gate, Louth,Fair Gate,45169.690906,28953.057423,24986,0.80%,34.30,1.373
2041,Arklow No. 1 Urban, Wicklow,Arklow No. 1 Urban,47319.468085,17629.565000,12079,0.20%,16.58,1.373
2041,Tramore, Waterford,Tramore,36049.887005,10091.581524,85121,1.80%,116.85,1.373
2041,Cavan Rural, Cavan,Cavan Rural,36184.242769,31809.763302,53726,1.00%,73.75,1.373
2041,Athlone East Rural, Westmeath,Athlone East Rural,28294.920213,25299.032500,14834,1.40%,20.36,1.373
2041,Castlebar Rural, Mayo,Castlebar Rural,14664.074825,30439.448060,80578,1.20%,110.62,1.373
2041,Sligo West, Sligo,Sligo West,21844.986781,35463.972694,53624,1.60%,73.61,1.373
2041,Edenderry Urban, Offaly,Edenderry Urban,37747.657447,24290.293750,8800,0.40%,12.08,1.373
2041,Ballinasloe Urban, Galway County,Ballinasloe Urban,18537.872001,23940.008488,113045,1.20%,155.19,1.373
2041,Thurles Urban, Tipperary,Thurles Urban,28705.125307,14915.898498,68476,1.20%,94.00,1.373
2041,Roscrea, Tipperary,Roscrea,26107.822927,18256.967498,25928,1.20%,35.59,1.373
2041,Tuam Rural, Galway County,Tuam Rural,18547.684043,26426.445000,7639,0.20%,10.49,1.373
2041,Mallow North Urban, Cork County,Mallow North Urban,21301.682053,10412.034003,26553,0.20%,36.45,1.373
2041,Monaghan Rural, Monaghan,Monaghan Rural,39219.560301,34802.805837,36185,1.00%,49.67,1.373
2041,Clonmel West Urban, Tipperary,Clonmel West Urban,31358.844952,11970.628763,27762,1.60%,38.11,1.373
2041,Kilculliheen, Kilkenny,Kilculliheen,37435.106383,10746.625000,6509,0.99%,8.94,1.373
2041,Longford Rural, Longford,Longford Rural,30093.166218,28554.656070,32467,0.20%,44.57,1.373
2041,Newcastle Urban, Limerick,Newcastle Urban,15756.219175,12922.134758,12297,0.60%,16.88,1.373
2041,Roscommon Rural, Roscommon,Roscommon Rural,24759.141588,28787.033878,39114,0.20%,53.70,1.373
2041,Menlough, Galway City,Menlough,21545.142553,25266.612500,6249,0.40%,8.58,1.373
2041,Graigue Rural, Laois,Graigue Rural,31421.065957,17554.388750,6312,1.81%,8.67,1.373
2041,Dungarvan No. 1 Urban, Waterford,Dungarvan No. 1 Urban,31409.557917,7995.836722,14044,1.40%,19.28,1.373
2041,Birr Urban, Offaly,Birr Urban,28360.910072,21592.478184,8090,0.20%,11.11,1.373
2041,Carrick-On-Shannon, Leitrim,Carrick-On-Shannon,27649.460195,32101.722215,13040,0.00%,17.90,1.373
2041,Carrickmacross Rural, Monaghan,Carrickmacross Rural,41289.108511,32224.722500,5080,1.80%,6.97,1.373
2041,Ballina Urban, Mayo,Ballina Urban,15371.603191,33936.852500,8746,0.00%,12.01,1.373
2041,Bantry Urban, Cork County,Bantry Urban,11831.453859,3421.710620,9097,0.00%,12.49,1.373
2041,Tramore C, Cork City,Tramore C,36723.444556,9537.151895,4610,1.21%,6.33,1.373
2041,Magheraclogher, Donegal,Magheraclogher,24245.267585,45253.640425,8231,1.60%,11.30,1.373
2041,Kilrush Urban, Clare,Kilrush Urban,11851.729787,15508.748750,3265,1.59%,4.48,1.373
2041,Crumpaun, Galway County,Crumpaun,6367.337556,26066.815820,8647,1.40%,11.87,1.373
2041,Belmullet, Mayo,Belmullet,6351.537877,35228.418929,3651,1.39%,5.01,1.373
2041,Manorhamilton, Leitrim,Manorhamilton,25052.915991,36367.644365,5567,0.40%,7.64,1.373
2041,Glinn, Kerry,Glinn,3436.709811,9529.406481,3973,1.20%,5.45,1.373
2041,Ballynahaglish, Kerry,Ballynahaglish,15283.912766,33412.065000,1902,1.01%,2.61,1.373
2041,Kilcummin, Galway County, 067122,Kilcummin,14722.482979,36043.035000,1610,0.62%,2.21,1.373
2041,Inishmore, Galway County,Inishmore,9238.386170,21600.553750,1540,1.18%,2.11,1.373
2041,Limerick, Wexford,Limerick,20992.235106,15797.987500,1235,1.56%,1.70,1.373
2041,Coomlogane, Cork County,Coomlogane,18528.986923,6575.630157,109932,1.60%,150.91,1.373
2041,Cong, Mayo,Cong,13880.742852,30385.514766,53034,0.80%,72.80,1.373
2041,Sunday's Well B, Cork City,Sunday's Well B,22500.913429,6169.805489,21341,0.60%,29.30,1.373
2041,Broadford, Limerick,Broadford,20182.311177,13747.937079,64273,1.60%,88.23,1.373
2041,Ladytown, Kildare,Ladytown,40171.613209,22314.627521,27868,1.40%,38.26,1.373
2041,Teadies, Cork County,Teadies,16470.245908,3007.494644,13003,0.60%,17.85,1.373
2041,Castle Talbot, Wexford,Castle Talbot,42849.694605,12874.992180,54459,0.40%,74.76,1.373
2041,Lisduggan, Waterford,Lisduggan,34048.399927,9862.082330,43429,1.00%,59.62,1.373
2041,Kilbride, Cavan,Kilbride,34889.168732,32329.785315,39361,0.40%,54.03,1.373
2041,Freshford, Kilkenny,Freshford,35828.303399,14939.865768,45282,1.00%,62.16,1.373
2041,Fethard, Tipperary,Fethard,28668.946883,14906.046953,59553,1.80%,81.75,1.373
2041,Killogilleen, Galway County,Killogilleen,20399.908820,24413.125586,73382,1.40%,100.74,1.373
2041,Whitecastle, Donegal,Whitecastle,31524.635792,46423.779066,27839,0.80%,38.22,1.373
2041,Rackwallace, Monaghan,Rackwallace,39393.935436,34363.487022,33932,0.00%,46.58,1.373
2041,Fethard, Wexford,Fethard,39997.677660,9903.776250,2199,0.78%,3.02,1.373
2041,Termonbarry, Roscommon,Termonbarry,25713.846743,29512.050641,38838,1.40%,53.32,1.373
2041,Kellistown, Carlow,Kellistown,40121.705919,16887.302019,25595,0.20%,35.14,1.373
2041,Carrickart, Donegal,Carrickart,29858.747872,47219.382500,2176,1.02%,2.99,1.373
2041,Slievemore, Mayo,Slievemore,6871.213589,33840.417176,4211,0.79%,5.78,1.373
2041,Kilnamona, Clare,Kilnamona,15731.272184,17497.770231,52219,1.20%,71.69,1.373
2041,Ardnaree North, Mayo,Ardnaree North,15510.248936,33793.773750,2229,0.00%,3.06,1.373
2041,Newtown Forbes, Longford,Newtown Forbes,30427.791695,28742.226055,21000,1.80%,28.83,1.373
2041,Dunganstown South, Wicklow,Dunganstown South,44184.468316,19057.893560,25521,0.40%,35.03,1.373
2041,Ballylarkin, Wexford,Ballylarkin,46574.071277,16909.196250,2136,0.61%,2.93,1.373
2041,Teltown, Meath,Teltown,40074.668148,28396.608869,25034,0.20%,34.37,1.373
2041,Castletown (South), Louth,Castletown (South),44184.938645,31186.741864,7969,1.00%,10.94,1.373
2041,Glennamaddy, Galway County,Glennamaddy,20740.703602,27645.652474,4236,1.61%,5.82,1.373
2041,Castletownroche, Cork County,Castletownroche,24761.502501,9028.237465,9902,1.80%,13.59,1.373
2041,Clogher, Donegal,Clogher,23927.667791,40784.311766,19960,0.60%,27.40,1.373
2041,Knocklong, Limerick,Knocklong,22527.257267,14405.377633,4198,1.40%,5.76,1.373
2041,Ballybrit, Galway City,Ballybrit,17050.106383,23630.320000,2082,0.82%,2.86,1.373
2041,Clonaslee, Laois,Clonaslee,34744.996164,19817.588651,31605,1.80%,43.39,1.373
2041,Grange North, Waterford,Grange North,30454.973754,7124.004766,3969,0.00%,5.45,1.373
2041,Monasteroris, Offaly,Monasteroris,32261.483737,22871.195743,34349,0.40%,47.15,1.373
2041,Ballykisteen, Tipperary,Ballykisteen,25455.553191,13765.772500,2051,0.39%,2.82,1.373
2041,Lettermore, Galway County,Lettermore,8298.433698,25245.360447,10508,0.60%,14.43,1.373
2041,Glassan, Westmeath,Glassan,32828.136921,26431.258396,33295,1.20%,45.71,1.373
2041,Doonane, Laois,Doonane,36926.634043,18371.965000,1988,1.79%,2.73,1.373
2041,Lackan, Wicklow,Lackan,43696.742553,21661.110000,1987,1.79%,2.73,1.373
2041,Clonmethan, Fingal,Clonmethan,45442.506383,26570.111250,1917,0.58%,2.63,1.373
2041,Lissadill East, Sligo,Lissadill East,21890.219497,35358.677417,27456,1.00%,37.69,1.373
2041,Sneem, Kerry,Sneem,7947.839650,5737.706381,8094,1.20%,11.11,1.373
2041,Roosky, Leitrim,Roosky,29232.949818,32104.608147,17062,0.00%,23.42,1.373
2041,Templetouhy, Tipperary,Templetouhy,28356.732202,19045.526966,4876,0.21%,6.69,1.373
2041,Knappagh, Mayo,Knappagh,11193.374474,30301.102446,3678,0.60%,5.05,1.373
2041,Ballyconnell, Meath,Ballyconnell,32085.592553,33952.718750,1892,1.78%,2.60,1.373
2041,Banna, Kerry,Banna,10370.937421,11415.663126,36175,0.40%,49.66,1.373
2041,Graney, Kildare,Graney,40569.468085,18763.125000,1833,0.22%,2.52,1.373
2041,Ballydangan, Roscommon,Ballydangan,26764.754660,24436.645767,3527,0.20%,4.84,1.373
2041,Kilcatherine, Cork County,Kilcatherine,7529.273511,3584.032178,3438,1.00%,4.72,1.373
2041,Tarbert, Kerry,Tarbert,13036.838298,14655.922500,1720,1.18%,2.36,1.373
2041,Maghery, Donegal,Maghery,22959.918085,44115.881250,1737,0.40%,2.38,1.373
2041,Tullaghan, Leitrim,Tullaghan,24998.936318,36888.511826,5500,0.20%,7.55,1.373
2041,Carrigatogher, Tipperary,Carrigatogher,23869.933390,17519.657202,3410,0.59%,4.68,1.373
2041,Lahard, Kerry,Lahard,11961.991741,8296.519751,3356,0.00%,4.61,1.373
2041,Millbrook, Kerry,Millbrook,29862.553191,26095.750000,1693,0.18%,2.32,1.373
2041,Dunurlin, Kerry,Dunurlin,2693.475497,9075.814446,4542,0.20%,6.24,1.373
2041,Kilmacomma, Waterford,Kilmacomma,30557.134043,11725.501250,1623,1.63%,2.23,1.373
2041,Clonlost, Westmeath,Clonlost,36206.655712,27647.721443,9181,1.80%,12.60,1.373
2041,Roslee, Mayo,Roslee,36463.298936,35489.125000,1537,0.20%,2.11,1.373
2041,Kyle, Clare,Kyle,46637.329787,24259.156250,1537,1.79%,2.11,1.373
2041,Castlejordan, Meath,Castlejordan,37117.978723,24964.500000,1465,0.83%,2.01,1.373
2041,Barronstown, Wexford,Barronstown,25570.761702,13662.831250,1426,0.99%,1.96,1.373
2041,Kilmucklin, Tipperary,Kilmucklin,32151.214894,24208.436250,1349,0.00%,1.85,1.373
2041,Leitrim, Cork County,Leitrim,25780.475532,36311.333750,1301,1.17%,1.79,1.373
2041,Columbkille, Longford,Columbkille,37157.492553,14121.921250,1277,0.63%,1.75,1.373
2041,Finnoe, Tipperary,Finnoe,15150.212766,14512.250000,1179,0.77%,1.62,1.373
2041,Tibradden, Dún Laoghaire-Rathdown,Tibradden,45918.324468,23051.448750,1104,1.56%,1.52,1.373
2041,Ballinascorney, South Dublin,Ballinascorney,44744.680851,23038.250000,1023,1.59%,1.40,1.373
2041,Terenure D, Dublin City,Terenure D,45852.201064,23880.197500,892,1.25%,1.22,1.373
2041,Money, Wicklow,Money,46342.992553,25341.695000,364,0.55%,0.50,1.373
2042,Blanchardstown-Blakestown, Fingal,Blanchardstown-Blakestown,46281.484804,25592.220049,384717,0.40%,538.70,1.400
2042,Lucan-Esker, South Dublin,Lucan-Esker,44902.901460,23856.296106,347791,1.40%,486.99,1.400
2042,Navan Rural, Meath,Navan Rural,42096.164632,27482.147564,228429,0.60%,319.86,1.400
2042,Naas Urban, Kildare,Naas Urban,41321.181309,23037.624918,261341,0.20%,365.94,1.400
2042,Glencullen, Dún Laoghaire-Rathdown,Glencullen,46935.222061,23452.851655,270883,0.60%,379.30,1.400
2042,Carrigaline/Monkstown Rural/Douglas, Cork City,Carrigaline/Monkstown Rural/Douglas,22557.984859,6169.848473,236498,1.60%,331.15,1.400
2042,Ballycummin, Limerick,Ballycummin,21036.529293,15234.984837,162975,0.60%,228.20,1.400
2042,Ennis Rural, Clare,Ennis Rural,17735.909984,17714.307763,90238,0.80%,126.35,1.400
2042,Tralee Rural, Kerry,Tralee Rural,10435.770153,9832.739088,121128,1.60%,169.61,1.400
2042,Kilkenny Rural, Kilkenny,Kilkenny Rural,35797.513337,15081.473731,66909,0.40%,93.69,1.400
2042,Portlaoighise Rural, Laois,Portlaoighise Rural,35052.416753,20486.881673,67086,0.40%,93.94,1.400
2042,Barna, Galway City,Barna,16332.211455,23418.185094,88175,1.20%,123.47,1.400
2042,Carlow Rural, Carlow,Carlow Rural,39553.324186,17508.919882,47314,0.00%,66.25,1.400
2042,Kilmacanoge, Wicklow,Kilmacanoge,47107.200116,20953.700571,144561,1.80%,202.42,1.400
2042,Dundalk Rural (South), Louth,Dundalk Rural (South),44897.535997,31279.191956,128711,0.60%,180.23,1.400
2042,Wexford Rural, Wexford,Wexford Rural,43561.683046,13349.338897,129916,1.60%,181.91,1.400
2042,Carrigaline, Cork County, 047072,Carrigaline,22796.386424,6084.975638,241699,1.20%,338.44,1.400
2042,Grange A, Dublin City,Grange A,46131.369821,24442.605439,692758,1.60%,970.03,1.400
2042,Letterkenny Rural, Donegal,Letterkenny Rural,30831.693768,44399.167500,132996,1.80%,186.23,1.400
2042,Tullamore Urban, Offaly,Tullamore Urban,33054.790165,23135.397371,45427,0.40%,63.61,1.400
2042,Mullingar Rural, Westmeath,Mullingar Rural,33973.351635,26234.734608,53990,0.60%,75.60,1.400
2042,Fair Gate, Louth,Fair Gate,45169.690906,28953.057423,25236,1.00%,35.34,1.400
2042,Arklow No. 1 Urban, Wicklow,Arklow No. 1 Urban,47319.468085,17629.565000,12127,0.40%,16.98,1.400
2042,Tramore, Waterford,Tramore,36049.887005,10091.581524,85121,0.00%,119.19,1.400
2042,Cavan Rural, Cavan,Cavan Rural,36184.242769,31809.763302,54371,1.20%,76.13,1.400
2042,Athlone East Rural, Westmeath,Athlone East Rural,28294.920213,25299.032500,15071,1.60%,21.10,1.400
2042,Castlebar Rural, Mayo,Castlebar Rural,14664.074825,30439.448060,81706,1.40%,114.41,1.400
2042,Sligo West, Sligo,Sligo West,21844.986781,35463.972694,54589,1.80%,76.44,1.400
2042,Edenderry Urban, Offaly,Edenderry Urban,37747.657447,24290.293750,8853,0.60%,12.40,1.400
2042,Ballinasloe Urban, Galway County,Ballinasloe Urban,18537.872001,23940.008488,114628,1.40%,160.51,1.400
2042,Thurles Urban, Tipperary,Thurles Urban,28705.125307,14915.898498,69435,1.40%,97.23,1.400
2042,Roscrea, Tipperary,Roscrea,26107.822927,18256.967498,26291,1.40%,36.81,1.400
2042,Tuam Rural, Galway County,Tuam Rural,18547.684043,26426.445000,7670,0.41%,10.74,1.400
2042,Mallow North Urban, Cork County,Mallow North Urban,21301.682053,10412.034003,26659,0.40%,37.33,1.400
2042,Monaghan Rural, Monaghan,Monaghan Rural,39219.560301,34802.805837,36619,1.20%,51.28,1.400
2042,Clonmel West Urban, Tipperary,Clonmel West Urban,31358.844952,11970.628763,28262,1.80%,39.57,1.400
2042,Kilculliheen, Kilkenny,Kilculliheen,37435.106383,10746.625000,6587,1.20%,9.22,1.400
2042,Longford Rural, Longford,Longford Rural,30093.166218,28554.656070,32597,0.40%,45.64,1.400
2042,Newcastle Urban, Limerick,Newcastle Urban,15756.219175,12922.134758,12395,0.80%,17.36,1.400
2042,Roscommon Rural, Roscommon,Roscommon Rural,24759.141588,28787.033878,39270,0.40%,54.99,1.400
2042,Menlough, Galway City,Menlough,21545.142553,25266.612500,6286,0.59%,8.80,1.400
2042,Graigue Rural, Laois,Graigue Rural,31421.065957,17554.388750,6312,0.00%,8.84,1.400
2042,Dungarvan No. 1 Urban, Waterford,Dungarvan No. 1 Urban,31409.557917,7995.836722,14269,1.60%,19.98,1.400
2042,Birr Urban, Offaly,Birr Urban,28360.910072,21592.478184,8122,0.40%,11.37,1.400
2042,Carrick-On-Shannon, Leitrim,Carrick-On-Shannon,27649.460195,32101.722215,13066,0.20%,18.30,1.400
2042,Carrickmacross Rural, Monaghan,Carrickmacross Rural,41289.108511,32224.722500,5080,0.00%,7.11,1.400
2042,Ballina Urban, Mayo,Ballina Urban,15371.603191,33936.852500,8763,0.19%,12.27,1.400
2042,Bantry Urban, Cork County,Bantry Urban,11831.453859,3421.710620,9115,0.20%,12.76,1.400
2042,Tramore C, Cork City,Tramore C,36723.444556,9537.151895,4675,1.41%,6.55,1.400
2042,Magheraclogher, Donegal,Magheraclogher,24245.267585,45253.640425,8379,1.80%,11.73,1.400
2042,Kilrush Urban, Clare,Kilrush Urban,11851.729787,15508.748750,3324,1.81%,4.65,1.400
2042,Crumpaun, Galway County,Crumpaun,6367.337556,26066.815820,8785,1.60%,12.30,1.400
2042,Belmullet, Mayo,Belmullet,6351.537877,35228.418929,3709,1.59%,5.19,1.400
2042,Manorhamilton, Leitrim,Manorhamilton,25052.915991,36367.644365,5600,0.59%,7.84,1.400
2042,Glinn, Kerry,Glinn,3436.709811,9529.406481,4029,1.41%,5.64,1.400
2042,Ballynahaglish, Kerry,Ballynahaglish,15283.912766,33412.065000,1925,1.21%,2.70,1.400
2042,Kilcummin, Galway County, 067122,Kilcummin,14722.482979,36043.035000,1623,0.81%,2.27,1.400
2042,Inishmore, Galway County,Inishmore,9238.386170,21600.553750,1562,1.43%,2.19,1.400
2042,Limerick, Wexford,Limerick,20992.235106,15797.987500,1257,1.78%,1.76,1.400
2042,Coomlogane, Cork County,Coomlogane,18528.986923,6575.630157,111911,1.80%,156.70,1.400
2042,Cong, Mayo,Cong,13880.742852,30385.514766,53564,1.00%,75.00,1.400
2042,Sunday's Well B, Cork City,Sunday's Well B,22500.913429,6169.805489,21512,0.80%,30.12,1.400
2042,Broadford, Limerick,Broadford,20182.311177,13747.937079,65430,1.80%,91.62,1.400
2042,Ladytown, Kildare,Ladytown,40171.613209,22314.627521,28314,1.60%,39.65,1.400
2042,Teadies, Cork County,Teadies,16470.245908,3007.494644,13107,0.80%,18.35,1.400
2042,Castle Talbot, Wexford,Castle Talbot,42849.694605,12874.992180,54786,0.60%,76.71,1.400
2042,Lisduggan, Waterford,Lisduggan,34048.399927,9862.082330,43950,1.20%,61.54,1.400
2042,Kilbride, Cavan,Kilbride,34889.168732,32329.785315,39597,0.60%,55.45,1.400
2042,Freshford, Kilkenny,Freshford,35828.303399,14939.865768,45825,1.20%,64.17,1.400
2042,Fethard, Tipperary,Fethard,28668.946883,14906.046953,59553,0.00%,83.39,1.400
2042,Killogilleen, Galway County,Killogilleen,20399.908820,24413.125586,74556,1.60%,104.40,1.400
2042,Whitecastle, Donegal,Whitecastle,31524.635792,46423.779066,28117,1.00%,39.37,1.400
2042,Rackwallace, Monaghan,Rackwallace,39393.935436,34363.487022,34000,0.20%,47.61,1.400
2042,Fethard, Wexford,Fethard,39997.677660,9903.776250,2221,1.00%,3.11,1.400
2042,Termonbarry, Roscommon,Termonbarry,25713.846743,29512.050641,39459,1.60%,55.25,1.400
2042,Kellistown, Carlow,Kellistown,40121.705919,16887.302019,25697,0.40%,35.98,1.400
2042,Carrickart, Donegal,Carrickart,29858.747872,47219.382500,2202,1.19%,3.08,1.400
2042,Slievemore, Mayo,Slievemore,6871.213589,33840.417176,4253,1.00%,5.96,1.400
